word,word_id,document_frequency,idf,average_tf,average_tfidf,total_occurrences
periscope,3571,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kenneth,3570,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
chamberlin,3569,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sufferers,3568,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ptsd,3567,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
newjersey,3566,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
christie,3565,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
unions,3564,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sayseu,3563,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
satanic,3562,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
liberalstusk,3561,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gods,3560,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
godless,3559,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
converted,3558,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ityou,3557,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
believetrue,3555,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shipwreck,3588,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
recreated,3587,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
centuriesold,3586,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
olga,3584,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kostina,3583,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fsbs,3582,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
facilitate,3581,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
defec…,3580,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
arrived,3579,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
airport,3578,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
familygoals,3577,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hence,3576,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fools,3575,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
idk,3574,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
attractive,3573,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sr,3572,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
livelyrics®,3606,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mothers,3605,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
eh,3604,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
difference,3603,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sookie,3602,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mrs,3601,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
measure,3600,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pentagon,3599,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gen,3598,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
committed,3597,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
breach,3596,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
vot…,3594,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ssa,3593,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lgbt,3592,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gutting,3591,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
3state,3589,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
intervenes,3615,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
foreign,3614,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
persecution,320,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
israels,317,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
african,314,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
digesting,308,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
wrapping,306,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tradition,305,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
timehonoured,304,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
substitutes,249,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
conflicts,3613,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
an…,3612,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
filthy,3610,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
command,3609,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
♫everybody,3608,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
soundhound,3607,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
expresses,3632,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
worse,3631,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
neofascist,3630,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rickymartín,3629,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
repostapp・・・this,3628,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
repost,3627,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
his…,3626,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
praising,3625,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nationalists,3624,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
conference,3623,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hot,3622,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sna…,3621,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
scenario,3620,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
orchestrates,3619,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
largescale,3618,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
plans,3617,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
founded,3649,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
titter,3648,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lewd,3647,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
realestate,3646,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rare,3645,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pennsylvania,3644,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
delivers,3643,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
campaign,3642,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mccoskrie,3641,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
don’t,3640,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hitler,3639,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fighting,3638,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bigoted,3637,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
😷president,3636,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
venezuelan,3635,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ppl,3633,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
book,3669,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
taught,3668,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fad,3666,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
expect,3665,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
believers,3664,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
selfinsure,3663,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
selfdriving,3662,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
safer,3661,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
relatively,3660,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
network,3659,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
enrollees,3657,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
eligible,3656,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cost,3655,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ryan,3654,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
narrative,3652,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lefttards,3651,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
constructed,3686,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tacos,3685,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ice,3684,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cream,3683,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
craving,3682,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
marriagehttpstcoqsdkvxtv2f,3680,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lgbtnews,3679,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
debates,3678,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
liberalsyou,3677,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
leftist,3676,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
legitdraintheswamp,3675,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
😂😂😂😂😂,3674,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
address,3673,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
regards,3672,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
huffington,3671,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
according,3670,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pilgrimage,3696,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
discuss,3694,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shorttermed,248,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
everyones,243,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ah,300,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
😐,298,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
urban,297,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
housing,296,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
development,295,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
carr,3693,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
630pm,3692,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
thomas,3691,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
safety,3690,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mathieu,3689,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
berry,3688,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
supplies,3687,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
stays,3713,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
eu’s,3712,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
brussels,3711,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
unequaled,3710,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
organization,3709,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dir,3707,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pen👇👍,3706,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
closer,3705,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
choices,3704,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
taxexempt,3703,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
salary,3702,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nonpartisan,3701,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
crusader,3700,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
anticlinton,3699,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
99kyear,3698,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tomorrow,3697,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
deliver,3731,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
televised,3730,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
slur,3729,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
racial,3728,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nationally,3727,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mention,3726,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
debate,3725,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
writing,3723,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
thx,3722,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
paper,3721,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bb,3720,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
automation,3719,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
accidents,3718,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
environmental,3717,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
p5,3715,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
betterlatethannever,3714,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
register,3747,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dylann,3746,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
competent,3745,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
soundtrack,3744,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
weight,3743,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
disloyal,3742,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
neighborhood,3741,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
memories,3740,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
grew,3739,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
flew,3738,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
distorted,3737,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
childhood,3736,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pantsuit,3735,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fb,3734,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
race,3733,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
obama’s,3732,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
altenergy,3763,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
👏🏾👌🏾💪🏾,3762,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
smalls,3761,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
clothes,3760,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ukip,3759,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
moneyhttpstcowlxf4hyeki,3758,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
follow,3757,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
melanias,3756,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
terrific,3755,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ladies,3754,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gentlemen…,3753,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
referred,3752,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
popularly,3751,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
brightest,3750,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
trial,3749,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
roof,3748,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
celtic,3780,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
andre,3779,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
anassedits,3778,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rogue,3777,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
negligence,3776,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
f…,3775,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
crimes,3774,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cops,3773,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
banks,3772,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bailing,3771,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
😤😤😤😤😤😤😤,3770,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lifes,3769,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
boobies,3768,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bath,3767,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
point…,3766,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
earning,3764,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hypercarlike,3798,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
enables,3797,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
easter,3795,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
“sieg,3794,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
trump”,3793,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
they’re,3792,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
playful,3791,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
neonazi’s,3790,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lads,3789,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
didn’t,3788,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
yearinreview…,3786,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sports,3785,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
rio,3784,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
olympics,3783,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
events,3782,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gomes,3781,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
porn,3814,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
particular,3813,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
invite,3812,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
howdy,3811,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
click,3810,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
babar,3809,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
saylay,3808,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fleas,3807,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dogs,3806,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
successfully,3805,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
journey,3804,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hatchimals…,3803,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ended,3802,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
captured,3801,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
teslas,3800,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sprints,3799,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
standards,3823,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
socjus,3822,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
move,289,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
nl,283,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
inevitably,282,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
society,276,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pubicly,275,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
distastefuldeplorables,273,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
casually,271,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
tk,269,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
doublethink,3821,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
insert,3820,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hof,3819,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
future,3818,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
13,3816,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
profile,3815,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mommys,3841,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fbnewt,3840,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
coded,3839,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sallyfields,3837,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
prather,3836,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
opinions,3835,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
collegeinstead,3834,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
blabbing,3833,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ultimate,3832,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
makeupgiveaway,3831,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
indian,3829,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
twd,3828,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
thewalkingdeadbb,3827,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
mind,3826,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
fuckedbreakingbad,3825,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
innocent,3824,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
gm,3857,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
bmw,3856,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sleeves,3855,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sanders,3854,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
peyton,3853,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
megatron,3852,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
manning,3851,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hall,3850,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
faceslap,3849,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
barry,3848,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
myself,3847,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
homag…,3846,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
compulsoryor,3845,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
shed,3844,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
deadhttpstco4yz2i9uv7s,3843,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
aware,3842,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
victoryauditthevote,3873,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sauditthadamvotes,3872,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
p2his,3871,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
space,3870,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
niggas,3869,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
jews,3868,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
anime,3867,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
explains,3866,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dementors,3865,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
engaged,3864,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
cambridgekillers,3863,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
spoiler,3862,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
unintended,3861,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
slideshow,3860,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
selfdrivingcars,3859,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
goog,3858,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
superstar,3890,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
signed,3889,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
road,3887,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
p90d,3886,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
ludicrous,3885,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
london,3884,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
car,3883,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
berlin,3882,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
autos,3881,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
automotive,3880,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
followers,3879,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
whom,3878,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
normal,3877,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
depending,3876,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
concerns,3875,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
deserve,3874,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
alakhbar,3908,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
morales,3907,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
menos,3906,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lat,3905,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
warns,3903,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
segregation,3902,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
louise,3901,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
immigrationracial,3900,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
dame,3898,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
meant,3897,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
forget,3896,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
sookie3,3895,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
richard1,3894,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
lukegilmoregirlstop4,3893,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
kirk2,3892,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
utd,3891,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
pet18,3924,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
llynch,3923,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
hrcs,3922,1,7.0764947962925575,0.0011494252873563218,0.00813390206470409,1
